Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
150012_0,50,LightBlue,DarkYellow,0,1,1.5,0,2934.09
150012_0,51,LightCyan,DarkGreen,0,1,1.5,0,733.68
150012_0,52,LightGreen,DarkRed,0,1,7,0,865.24
150012_0,53,LightBlue,DarkCyan,0,1,7,1,4369.39
150012_0,54,DarkMagenta,LightBlue,1,0,7,1,569.41
150012_0,55,LightMagenta,DarkYellow,0,1,3,0,2936.03
150012_0,56,LightRed,DarkYellow,0,1,1.5,1,1899.16
150012_0,57,LightRed,LightMagenta,0,0,7,1,702.58
150012_0,58,DarkMagenta,DarkCyan,1,1,7,1,832.32
150012_0,59,DarkGreen,DarkRed,1,1,1.5,0,4433.68
150012_0,60,DarkMagenta,DarkGreen,1,1,7,1,1800.75
150012_0,61,LightGreen,LightCyan,0,0,7,1,568.81
150012_0,62,DarkYellow,DarkRed,1,1,1.5,1,703.09
150012_0,63,LightGreen,DarkBlue,0,1,7,1,698.93
150012_0,64,DarkRed,DarkYellow,1,1,7,1,738.85
150012_0,65,LightMagenta,DarkBlue,0,1,7,1,629.50
150012_0,66,DarkGreen,LightRed,1,0,3,1,829.89
150012_0,67,LightCyan,DarkBlue,0,1,1.5,0,9068.69
150012_0,68,LightGreen,DarkMagenta,0,1,1.5,1,1999.51
150012_0,69,DarkGreen,LightCyan,1,0,7,0,2480.29
150012_0,70,DarkRed,DarkCyan,1,1,3,1,2365.22
150012_0,71,DarkGreen,LightBlue,1,0,7,0,1894.99
150012_0,72,LightBlue,DarkCyan,0,1,1.5,1,2503.54
150012_0,73,LightRed,DarkCyan,0,1,1.5,0,2402.02
150012_0,74,DarkYellow,LightRed,1,0,3,1,1799.62
150012_0,75,DarkRed,LightYellow,1,0,3,0,1968.13
150012_0,76,DarkCyan,DarkYellow,1,1,7,1,1998.45
150012_0,77,DarkBlue,LightYellow,1,0,1.5,1,732.17
150012_0,78,LightBlue,DarkRed,0,1,3,0,3197.94
150012_0,79,DarkBlue,DarkGreen,1,1,3,1,1965.41
150012_0,80,LightGreen,LightBlue,0,0,3,1,696.93
150012_0,81,LightYellow,LightCyan,0,0,7,1,801.57
150012_0,82,LightBlue,LightMagenta,0,0,1.5,1,767.67
150012_0,83,LightYellow,LightRed,0,0,3,1,1100.95
150012_0,84,LightRed,LightCyan,0,0,1.5,0,7602.45
150012_0,85,DarkGreen,DarkYellow,1,1,1.5,0,829.84
150012_0,86,LightRed,DarkMagenta,0,1,7,1,3797.99
150012_0,87,LightGreen,LightMagenta,0,0,3,1,1274.29
150012_0,88,LightYellow,DarkCyan,0,1,1.5,0,3973.09
150012_0,89,DarkGreen,DarkYellow,1,1,7,1,1839.97
150012_0,90,DarkCyan,LightBlue,1,0,3,0,2030.36
150012_0,91,DarkBlue,DarkRed,1,1,1.5,1,1875.68
150012_0,92,LightYellow,LightBlue,0,0,1.5,1,735.84
150012_0,93,LightMagenta,DarkGreen,0,1,7,1,837.82
150012_0,94,DarkRed,LightRed,1,0,3,1,699.04
150012_0,95,LightMagenta,LightRed,0,0,3,1,867.81
150012_0,96,DarkGreen,DarkYellow,1,1,3,0,6766.53
150012_0,97,DarkYellow,LightCyan,1,0,1.5,1,1835.14
150012_0,98,LightRed,DarkCyan,0,1,7,1,767.34
150012_0,99,LightRed,DarkBlue,0,1,3,0,3501.04
150012_0,100,LightMagenta,DarkRed,0,1,3,1,2099.74
150012_0,101,LightCyan,DarkGreen,0,1,3,1,738.40
150012_0,102,DarkGreen,LightBlue,1,0,1.5,0,3101.06
150012_0,103,DarkCyan,LightMagenta,1,0,7,1,1967.57
150012_0,104,LightGreen,DarkGreen,0,1,7,0,2032.79
150012_0,105,LightGreen,DarkBlue,0,1,3,1,1938.58
150012_0,106,LightCyan,DarkRed,0,1,3,1,533.82
150012_0,107,LightMagenta,DarkRed,0,1,7,1,798.90
150012_0,108,LightYellow,LightGreen,0,0,1.5,0,4167.99
150012_0,109,LightGreen,DarkCyan,0,1,7,1,1736.69
150012_0,110,DarkYellow,DarkBlue,1,1,3,0,1793.75
